id,location,type,title,features,pool,sea view,garage
2909813,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2909821,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2909857,quinta da marinha,quinta,cascais/quinta da marinha,none,0,0,0
2909907,quinta da marinha,quinta,"in the best street on the south side of quinta da marinha, this detached single storey has a balanced distribution of areas, a h",none,0,0,0
2909913,quinta da marinha,villa,"mor_2897villa t9 +, with 495m2, in quinta da marinha, in the process of remodeling finishes, sold as-is, with pool, great garden",none,0,0,0
2909919,quinta da marinha,villa,excellent quality villa located in quinta da marinha in cascais,none,0,0,0
2909926,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2909929,quinta da marinha,villa,exceptional villa in quinta da marinha,none,0,0,0
2909931,quinta da marinha,villa,excellent two storey villa located in quinta da marinha in cascais,none,0,0,0
2909932,quinta da marinha,house,"charming house in quinta da marinha north, rented at the moment.surrounded by a wonderful garden, this charming villa is located",none,0,0,0
2909959,quinta da marinha,house,"property:luxurious and contemporary detached house, 2 floors, 9 bedrooms typology in quinta da marinha; very quiet area; a few m",none,0,0,0
2909960,quinta da marinha,house,"property:luxurious and contemporary detached house, 2 floors, 9 bedrooms typology in quinta da marinha; very quiet area; a few m",none,0,0,0
2909994,quinta da marinha,house,"very nice house located in sobreiros street, in quinta da marinha, cascais",none,0,0,0
2910000,quinta da marinha,quinta,cascais / quinta da marinha,none,0,0,0
2910001,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2910028,quinta da marinha,villa,"this amazing villa is located in a quiet residential area, next to quinta da marinha golf and only a few minutes drive from the ",none,0,0,0
2910032,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2910080,quinta da marinha,villa,"lovely villa in prestigious area, in the heart of quinta da marinha, with swimming pool and bungalows annex.very well divided, w",none,0,0,0
2910135,quinta da marinha,villa,"t4 + 1 villa under construction located in cascais close to quinta da marinha golf, health & racquet club quinta da marinha and ",none,0,0,0
2910210,quinta da marinha,house,"house with 450 m2 of land located at 1505 m2, the condominium of quinta da marinha",none,0,0,0
2910221,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2910236,quinta da marinha,villa,"v4 villa, ground floor, located on the south side of quinta da marinha, near the golf club",none,0,0,0
2910239,quinta da marinha,villa,"excellent villa in a prestigious condominium in the quinta da marinha close to golf courses, the guincho beach and just 5 minute",none,0,0,0
2910254,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2910412,quinta da marinha,quinta,cascais/quinta da marinha,none,0,0,0
2910432,quinta da marinha,quinta,"luxurious property situated in a privileged area, quinta da marinha in cascais",none,0,0,0
2911029,quinta da marinha,apartment,"luxury 4 bedroom apartment in quinta da marinha.the condominium is implanted in the heart of quinta da marinha in cascais, a res",none,0,0,0
2911402,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2911535,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2911548,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2911557,quinta da marinha,villa,"one-floor villa situated in a very quiet area, exclusive, with villas, near quinta da marinha ( 5 minutes from the health club, ",none,0,0,0
2911633,quinta da marinha,house,"beautifully located house, in cascais, quinta da marinha, in a small closed condo",none,0,0,0
2911714,quinta da marinha,duplex,"3 bedroom duplex apartment in luxury resort in quinta da marinha, cascais iconic place, housed in a selection of luxurious and s",none,0,0,0
2911716,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2911722,quinta da marinha,quinta,luxury condo in cascais in quinta da marinha in sintra-cascais natural park.ready-to-live-in apartment sold furnished and equipp,none,0,0,0
2911725,quinta da marinha,apartment,"apartment t3 duplex reversed in luxury resort in quinta da marinha, cascais iconic place, housed in a selection of luxurious and",none,0,0,0
2911840,quinta da marinha,duplex,"t3 duplex furnished apartment in gated community with pool and garden, in quinta da marinha, comprising: entrance hall, living r",none,0,0,0
2911842,quinta da marinha,apartment,"3 bedroom apartment in cascais luxury resort in quinta da marinha, cascais iconic place, housed in a selection of luxurious and ",none,0,0,0
2911846,quinta da marinha,quinta,luxury condo in cascais in quinta da marinha in sintra-cascais natural park.ready-to-live-in apartment purchase with furniture,none,0,0,0
2911858,quinta da marinha,quinta,cascais | quinta da marinha,none,0,0,0
2911939,quinta da marinha,duplex,fantastic 3 bedroom duplex apartment in the viva marinha condominium in the quinta da marinha in cascais,none,0,0,0
2912366,quinta da marinha,quinta,cascais/quinta da marinha,none,0,0,0
2912636,quinta da marinha,house,"new house in a gated community with pool, next to quinta da marinha in cascais",none,0,0,0
2913132,quinta da marinha,quinta,"next to the golf course of quinta da marinha, 3 bedroom +4 villa in a closed condominium in quinta da marinha, cascais",none,0,0,0
2914904,alenquer,moradia,arrenda-se moradia v4+1 no centro de alenquer,"ar condicionado,  estacionamento,  estores eléctricos,  fibra óptica,  garagem (box),  gás canalizado,  jardim,  lareira,  painéis solares,  porta blindada,  pré-instalação de ar condicionado,  recuperação de calor,  suite,  termoacumulador,  terraço,  video porteiro",0,0,1
2915414,quinta da marinha,moradia,moradia t8 exclusiva - moderna - quinta da marinha,"700 m² de superfície habitável
                                , 6 casas de banho
                                , 2518 m² de terreno
                                , 8 quartos",0,0,0
2915426,quinta da marinha,moradia,moradia geminada junto ao golf da quinta da marinha!,"2 quartos
                                , 1 casa de banho",0,0,0
2915452,quinta da marinha,moradia,"moradia t2 1, com piscina e jardim, na quinta da marinha.","190 m² de superfície habitável
                                , 700 m² de terreno
                                , 2 quartos",0,0,0
2915476,quinta da marinha,moradia,"moradia com vista golfe, piscina privativa e jardim, na quinta da marinha.","215 m² de superfície habitável
                                , 790 m² de terreno
                                , 2 quartos",0,0,0
2915498,quinta da marinha,moradia,moradia exclusiva na quinta da marinha.,"1900 m² de terreno
                                , 5 quartos",0,0,0
2915710,quinta da marinha,villa,golf villa in quinta da marinha,500 m² de superfície habitável,0,0,0
2917330,nagueles,duplex,renovated three bedroom duplex penthouse in pinos de nagüeles,none,0,0,0
2918058,golden mile,apartment,"apartment with nice views to the swimming pool on the golden mile apartment for sale in oasis de marbella, marbella golden mile",none,0,0,0
2921572,alenquer,moradia,"moradia - t1 - venda - abrigada e cabanas de torres, alenquer",none,0,0,0
2923026,golden mile,penthouse,"stunning penthouse in mansion club, golden mile after the reform carried out by its owners the apartment is in excellent state o",none,0,0,0
2923031,golden mile,apartment,"fantastic apartment of 2 bedroom in marina mariola, golden mile marbella beautiful apartment located in luxury complex in front ",none,0,0,0
2923032,nagueles,apartment,"apartment of four bedrooms of excellent taste in mirador del principe, nagüeles, golden mile the apartment is distributed in fou",none,0,0,0
2925260,quinta da marinha,moradia,moradia v6 quinta da marinha cascais,none,0,0,0
2925264,quinta da marinha,moradia,moradia na quinta da marinha,none,0,0,0
2925739,quinta da marinha,moradia,moradia v6 quinta da marinha cascais,"comercializado por: jll residencial

licença ami: 479

moradia t6 com 435m², contemporânea, inserida em lote de terreno de 1.590m², com vista frontal sobre o campo de golfe, jardim, piscina. muita luminosidade, grandes terraços.

muito bem distribuída, entre zona social e zona privada. todas as divisões do piso térreo com saída directa para o jardim.

composta no piso térreo por sala de estar e sala de jantar, cozinha, lavandaria, casa de banho social, 2 suites, 2 quartos com casa de banho de apoio, quarto em suite de empregada;

no 1º piso, escritório, master suite com closet;

o piso -1 é composto por open space transformado em pequeno ginásio e sala de convívio. 2 lugares de garagem.",0,0,1
2925775,quinta da marinha,moradia,moradia na quinta da marinha,"moradia isolada v5 com 580m2 situada na quinta da marinha, com amplas áreas, boa luminosidade, piscina e terreno com 1886m2. esta moradia beneficia de bons acessos - av. marginal e a autoestrada a5, a cerca de 2 km. a sua localização privilegiada permite ainda usufruir de todas as comodidades existentes em cascais e arredores com destaque para a referenciada praia do guincho, ciclovia a 300m, vila de cascais, do estoril, que constitui um centro turístico de renome internacional, e de sintra - classificada como património mundial pela unesco. excelente oportunidade para aquisição de moradia situada na área residencial mais prestigiada de cascais.

    
referência interna: jj039",0,0,0
2926607,quinta da marinha,moradia,moradia t5 4 na quinta da marinha,"1600 m² de terreno
                                , 5 quartos
                                , 5 casas de banho",0,0,0
2926623,quinta da marinha,moradia,luxuosa moradia na quinta da marinha.,"370 m² de superfície habitável
                                , 6 casas de banho
                                , 1610 m² de terreno
                                , 5 quartos",0,0,0
2926625,quinta da marinha,moradia,moradia isolada em construção de 8 assoalhadas em lote de 1.690m2 na quinta da marinha,"764 m² de superfície habitável
                                , 5 casas de banho
                                , 1690 m² de terreno
                                , 5 quartos",0,0,0
2927346,golden mile,villa,"new modern villa for sale on the beach side golden mile, marbella",none,0,0,0
2930293,golden mile,penthouse,"stunning penthouse in mansion club, golden mile after the reform carried out by its owners the apartment is in excellent state o",none,0,0,0
2930309,golden mile,apartment,"fantastic apartment of 2 bedroom in marina mariola, golden mile marbella beautiful apartment located in luxury complex in front ",none,0,0,0
2930310,nagueles,apartment,"apartment of four bedrooms of excellent taste in mirador del principe, nagüeles, golden mile the apartment is distributed in fou",none,0,0,0
