"var004","var031","var145","var189","target","var005","var008","var009","var024","var044","var045","var072","var074","var125","var130","var170","var175","var178","target"
"b","1","1","0",0.26,9.07,1.41,-4.64,5.26,15.9,5.17,13.4,10.3,8.23,-1.25,12.8,-3.09,-8.41,0.26
"b","1","1","1",0.13,9.09,2.2,-3.36,5.36,4.21,6.96,12.4,-1.83,8.13,-1.29,15.1,-3.4,-8.13,0.13
"b","1","0","1",-0.884,9.11,2.38,2.4,5.48,11.1,8.04,4.3,31.9,7.46,-1.3,18.9,-3.7,-7.26,-0.884
"b","1","1","0",0.0231,9.11,1.04,-4.93,5.59,4.47,4.15,3.77,23.2,7.87,-1.31,20.9,-3.98,-6.43,0.0231
"b","1","0","0",1.14,9.11,0.608,-1.11,5.69,-3.07,12.7,8.06,6.1,7.74,-1.35,21.9,-4.22,-6,1.14
"c","0","0","0",0.672,9.09,2.37,-4.25,5.76,8.46,13.9,2,23.2,7.64,-1.42,6,-4.43,-7.99,0.672
"b","0","0","0",-0.258,9.06,2.19,7.05,5.81,-0.584,6.61,9.38,10.8,7.56,-1.57,11.2,-4.56,-5.6,-0.258
"b","0","1","0",0.327,9.01,2.59,-2.06,5.82,15.7,11.5,7,5.06,7.53,-1.8,20.1,-4.6,-7.38,0.327
"b","0","1","0",-1.53,8.97,-0.174,0.0414,5.81,7.42,7.41,5.95,0.245,7.52,-2.09,7.42,-4.53,-8,-1.53
"b","0","0","1",-0.0149,8.93,1.87,-1.52,5.78,21.8,1.74,12.6,15.9,7.54,-2.42,18.1,-4.33,-5.95,-0.0149
"b","1","0","0",-0.333,8.9,1.77,-2.28,5.74,-3.74,1.63,12.3,10,7.57,-2.77,18.5,-3.98,-4.33,-0.333
"b","0","0","1",-1.28,8.88,-0.28,-0.221,5.71,9.26,2.68,7.03,15.7,7.58,-3.11,15.7,-3.49,-6.57,-1.28
"b","1","0","0",0.436,8.87,2.22,0.595,5.7,6.86,11.9,3.58,7.97,7.56,-3.39,15.4,-2.88,-7.6,0.436
"b","1","1","0",0.157,8.88,2.24,-6.52,5.7,10.8,1.35,12.3,28.4,7.52,-3.58,15.2,-2.19,-7.05,0.157
"b","0","1","0",0.111,8.91,2.67,-2.7,5.72,6.42,6.8,8.14,-0.702,7.44,-3.67,11.7,-1.47,-8.36,0.111
"b","1","1","1",-0.621,8.94,1.54,-0.244,5.74,16.4,10,6.29,-7.34,7.32,-3.66,15.7,-0.778,-7.26,-0.621
"c","1","0","1",2.32,8.98,-0.259,-3.54,5.76,-0.345,6.23,-2.17,1.02,7.18,-3.56,5.47,-0.187,-6.44,2.32
"c","1","0","0",0.989,9.03,2.73,-0.0628,5.78,18.4,8.33,13.9,5.89,7,-3.4,22.1,0.248,-7.19,0.989
"b","0","1","1",-0.958,9.06,-0.0782,-0.519,5.81,9.85,11.4,5.97,0.0533,6.81,-3.21,12.2,0.477,-7.17,-0.958
"b","0","1","0",-0.901,9.09,0.7,-2.68,5.84,4.77,4.91,3.01,15.9,6.59,-3.02,14.7,0.47,-5.94,-0.901
"c","0","1","0",-0.812,9.11,2.45,-1.12,5.86,-1.59,6.02,7.22,29.5,6.38,-2.86,16.9,0.221,-6.42,-0.812
"b","1","1","0",0.66,9.11,0.6,-1.08,5.87,15.6,6.51,6.96,-2.5,6.18,-2.76,18.8,-0.249,-7.49,0.66
"b","0","0","0",0.266,9.09,0.578,-8.99,5.86,-1.6,5.96,7.36,16.1,6.02,-2.73,20.9,-0.892,-7.57,0.266
"b","0","0","0",-0.248,9.05,1.32,-4.23,5.85,16.4,8.3,2.32,14.9,5.9,-2.76,8.51,-1.64,-5.51,-0.248
"c","1","1","0",-0.578,9.01,-0.236,1.76,5.82,11,10.7,11.6,18.5,5.85,-2.82,17.5,-2.43,-4.57,-0.578
"b","0","0","0",0.362,8.97,2.47,-0.557,5.8,3.91,3.18,1.09,-5.6,5.87,-2.87,19.4,-3.18,-7.63,0.362
"b","0","1","0",-0.882,8.92,1.12,-1.18,5.78,7.43,9.28,6.87,0.732,5.97,-2.89,9.6,-3.85,-8.79,-0.882
"b","1","0","1",-0.681,8.89,-0.392,2.89,5.77,2.93,7.73,12.9,4.87,6.17,-2.85,17.4,-4.37,-6.38,-0.681
"c","1","1","0",-1.78,8.86,1.74,1.82,5.78,1.52,3.47,11.7,-2.3,6.46,-2.73,5.74,-4.75,-6.1,-1.78
"c","0","0","1",1.52,8.85,0.642,4.65,5.81,4.04,1.92,4.73,16.9,6.82,-2.55,5.18,-4.96,-5.32,1.52
"b","1","1","0",-0.0883,8.84,0.526,-1.26,5.87,7.29,10.4,7.59,13.1,7.23,-2.3,10.2,-5.03,-7.55,-0.0883
"b","1","1","1",-0.093,8.85,2.25,1.15,5.95,21.8,7.18,8.79,13.6,7.66,-2.02,22,-4.99,-8.27,-0.093
"c","1","1","0",1.1,8.87,0.671,-1.04,6.05,4.7,8,10.5,5.75,8.08,-1.72,21.1,-4.88,-6.78,1.1
"b","0","1","0",-1.05,8.9,0.121,-5.3,6.16,14.3,3.13,10.1,21,8.44,-1.44,9.3,-4.73,-6.01,-1.05
"b","1","0","0",-0.6,8.93,2.63,4.51,6.29,17.4,12.6,10.6,-0.598,8.75,-1.22,10.9,-4.58,-7.81,-0.6
"b","1","1","0",-1.34,8.96,1.41,-0.285,6.41,-0.00373,4.32,0.668,-10.6,8.98,-1.1,6.84,-4.43,-6.47,-1.34
"b","0","1","0",-0.786,8.99,-0.287,-2.2,6.51,16.9,8.11,10.8,12.4,9.15,-1.09,19.9,-4.29,-7.32,-0.786
"b","1","1","0",-0.289,9.02,-0.0511,-2.31,6.6,23,13.8,10.2,17.4,9.26,-1.21,15.2,-4.15,-6.65,-0.289
"c","0","0","0",1.11,9.03,1.11,-0.429,6.65,13.9,10.5,11.9,17.2,9.31,-1.46,22.8,-4.02,-8.41,1.11
"b","1","0","0",0.0328,9.04,2.2,-2.32,6.65,8.43,11.4,2.9,6.9,9.3,-1.82,5.68,-3.89,-3.89,0.0328
"b","0","0","0",0.0575,9.02,2.22,1.68,6.61,2.45,3.58,6.73,14.5,9.23,-2.27,23.2,-3.76,-7.87,0.0575
"b","1","1","0",-0.867,9,0.835,-0.937,6.52,14,2.12,6.11,15.6,9.11,-2.79,14.9,-3.65,-6.49,-0.867
"b","0","0","0",1.05,8.96,0.922,-1.03,6.39,-5.2,3.73,3.79,5.14,7.46,-3.34,23.1,-3.53,-8.51,1.05
"c","1","0","0",0.322,8.91,1.04,-0.937,6.24,15.2,7.41,2.22,11.7,8.77,-3.9,22.9,-3.42,-5.82,0.322
"b","1","1","0",-0.838,8.88,-0.333,2.51,6.06,8.29,12.6,13.1,12.4,8.56,-4.41,15.7,-3.29,-7.3,-0.838
"b","0","1","1",0.617,8.85,2.74,-6.75,5.89,2.77,10.9,6.7,6.94,8.36,-4.83,19.8,-3.15,-8.03,0.617
"b","1","0","0",1.12,8.83,0.704,-3.33,5.72,7.88,7.73,13.4,-6.54,8.15,-5.13,23.8,-2.99,-8.8,1.12
"b","0","1","0",0.293,8.84,0.889,-0.7,5.56,-0.671,12.2,2.17,31.5,7.96,-5.27,12,-2.79,-7.57,0.293
"b","0","1","0",-0.326,8.85,2.53,-3.11,5.44,12.7,3.62,13.3,-7.7,7.78,-5.23,21,-2.55,-6.92,-0.326
"b","0","1","0",-0.812,8.88,1.02,1.55,5.35,-5.2,1.28,2.28,9.12,7.6,-5.01,21.3,-2.31,-6.29,-0.812
"c","0","1","0",-0.129,8.92,2.22,2.18,5.3,10.3,10.8,6.86,2.82,7.41,-4.6,20,-2.08,-6.67,-0.129
"b","1","0","0",0.47,8.95,2.44,-0.483,5.29,13.8,5.57,8.5,12.6,7.21,-4.06,19.6,-1.91,-6.93,0.47
"b","1","0","0",0.274,8.98,1.17,-4.01,5.32,11.6,11.9,5.14,-9.19,6.99,-3.41,14.6,-1.83,-6.6,0.274
"b","0","1","0",-0.308,9,0.193,0.95,5.38,4.44,2.87,7.41,-0.559,6.76,-2.72,19.8,-1.85,-8.24,-0.308
"c","0","1","0",-1.15,9.01,2.21,-4.88,5.45,4.5,1.82,9.6,15.6,6.53,-2.04,5.78,-1.99,-6.18,-1.15
"c","1","0","1",2.76,9.02,1.22,4.97,5.51,6.94,10.4,3.37,4.32,6.31,-1.44,23.1,-2.22,-6.69,2.76
"c","1","1","0",-0.28,9.01,0.918,-1.67,5.56,-1.25,12.8,16.1,9.18,6.13,-0.956,10.2,-2.51,-8.34,-0.28
"b","0","1","0",-1.21,9,1.87,-4.34,5.59,1.58,2.18,3.55,6.9,6.01,-0.625,6.71,-2.82,-7.35,-1.21
"b","0","1","0",-0.245,8.98,2.71,-1.44,5.59,13.3,9.01,2.52,12.5,5.96,-0.455,6.72,-3.13,-5.24,-0.245
"c","1","1","0",1.62,8.96,1.05,-3.67,5.58,6.16,11.3,2.51,-5.59,6,-0.441,23.8,-3.38,-7.03,1.62
"b","0","0","1",-0.343,8.93,2.6,-2.77,5.55,10.4,9.8,11.9,0.484,6.12,-0.57,7.61,-3.56,-6.72,-0.343
"b","0","0","0",-0.864,8.89,-0.498,-0.941,5.51,9.9,4.56,7.35,6.9,6.3,-0.819,8.41,-3.66,-7.74,-0.864
"b","1","0","0",-0.107,8.85,2.43,1.67,5.46,21.2,3.38,-0.537,0.0822,6.51,-1.16,13.2,-3.67,-7.13,-0.107
"b","1","0","0",0.736,8.8,0.284,3.2,5.39,11.4,13.6,10.4,16,6.74,-1.55,22.5,-3.6,-7.45,0.736
"c","0","0","0",-0.0939,8.75,-0.473,-2.56,5.32,22.4,10.8,-1.53,-9.12,6.96,-1.94,6.76,-3.48,-7.44,-0.0939
"b","1","0","0",0.356,8.71,2.03,-6.25,5.24,15.1,12.1,12.9,21,7.15,-2.31,8.31,-3.32,-7.6,0.356
"c","0","1","1",1.42,8.66,1.41,-1.68,5.16,8.41,7.13,3.9,-6.13,7.31,-2.64,11.4,-3.16,-8.06,1.42
"c","0","1","1",0.769,8.63,-0.0214,1.56,5.11,7.13,3.25,2.55,2.85,7.43,-2.9,15.3,-3.02,-6.75,0.769
"b","1","0","0",-0.788,8.6,-0.237,-1.43,5.08,12.1,2.96,7.6,1.16,7.51,-3.1,10.7,-2.93,-6.24,-0.788
"c","0","0","0",0.712,8.58,1.96,-3.64,5.09,4.93,10.5,7.82,15.1,7.54,-3.24,6.02,-2.91,-5.67,0.712
"c","0","0","0",-0.317,8.58,2.59,-0.644,5.14,7.45,3.04,4.75,2.23,7.52,-3.31,8.16,-2.97,-7.47,-0.317
"c","0","1","0",-0.998,8.58,2.09,-6.76,5.23,9.66,4.99,9.34,-0.334,7.47,-3.33,6.31,-3.11,-6.34,-0.998
"c","1","1","1",3.16,8.59,0.686,-1.56,5.36,6.14,5.22,12.1,17,7.37,-3.27,23.2,-3.3,-6.63,3.16
"c","0","1","0",-0.132,8.61,1.14,1.52,6.2,8.22,9.17,10.6,7.91,7.26,-1.99,21.5,-3.55,-6.98,-0.132
"b","0","0","1",-0.353,8.64,0.682,-0.446,5.74,10.3,4.06,9.63,-1.74,7.15,-2.99,15.6,-3.81,-7.74,-0.353
"b","0","1","0",-1.38,8.67,-0.483,2.5,5.97,26.8,9.93,3.43,0.457,7.05,-2.81,8.7,-4.07,-6.08,-1.38
"b","1","1","0",-0.393,8.71,1.06,-2.16,6.2,16.6,10.4,15.6,0.0457,6.97,-2.64,8.6,-4.31,-8.12,-0.393
"b","0","0","0",0.551,8.76,0.127,-2.71,6.44,6.66,9.87,1.42,5.74,6.93,-2.52,19.7,-4.52,-7.88,0.551
"b","1","0","1",0.825,8.81,2.54,3.95,6.65,-10.5,10.8,6.29,9.22,6.92,-2.46,19.8,-4.68,-6.83,0.825
"c","0","0","0",1.14,8.86,2.64,-6.34,6.83,17.6,11.9,6.88,27.3,6.94,-2.47,9.6,-4.79,-7.52,1.14
"c","0","0","1",2.89,8.92,0.799,4.73,6.95,18.5,8.05,11.4,7.31,6.97,-2.55,21.8,-4.82,-8.78,2.89
"b","0","1","0",-1.01,8.99,0.981,0.608,7.02,6.27,3.94,7.74,1.07,7.01,-2.68,16.1,-4.78,-5.59,-1.01
"b","1","1","0",-0.813,9.05,0.671,-0.937,7.02,14.9,3.48,8.52,0.919,7.05,-2.83,10.7,-4.65,-6.93,-0.813
"c","1","0","0",-0.335,9.12,1.9,-0.186,6.97,6.06,4.21,8.58,19.9,7.1,-2.96,11.9,-4.44,-7.61,-0.335
"b","0","0","0",0.353,9.19,1.65,0.0952,6.86,11.6,12.4,6.32,-5.72,7.15,-3.04,12.2,-4.17,-6.86,0.353
"b","1","1","0",-1.2,9.24,-0.464,0.128,6.71,1.94,7.75,7.55,18,7.2,-3.03,7.89,-3.86,-5.83,-1.2
"b","0","1","0",-0.341,9.3,1.67,-4.87,6.52,10.8,7.07,8.78,3.26,7.24,-2.91,18.6,-3.55,-7,-0.341
"b","0","0","0",-0.278,9.33,1.33,2.03,6.32,13.6,5.65,10.9,22.3,7.24,-2.69,23.5,-3.27,-5.94,-0.278
"c","1","1","0",0.4,9.36,0.946,-2.54,6.11,10.6,13.2,10.2,27,7.2,-2.39,18.6,-3.06,-7.31,0.4
"b","0","1","1",-0.723,9.37,1.73,-2.5,5.92,-11.3,5.55,8.38,-4.91,7.11,-2.04,8.12,-2.94,-6.85,-0.723
"c","0","0","0",-0.122,9.36,0.176,2.23,5.78,10.5,7.36,5.58,-1.6,6.97,-1.71,9.61,-2.91,-4.83,-0.122
"c","1","0","0",0.611,9.33,1.75,-7.14,5.71,0.911,8.99,7.07,1.53,6.79,-1.44,12.2,-2.99,-6.48,0.611
"c","1","0","0",0.136,9.28,2.53,0.144,5.71,2.92,7.91,2.83,-0.647,6.59,-1.26,16.2,-3.16,-7.2,0.136
"b","0","1","1",-1.04,9.21,0.746,-6.23,5.77,14.4,4.77,13,13.2,6.39,-1.19,14.3,-3.38,-7.55,-1.04
"c","0","1","0",-0.917,9.13,1.74,2.94,5.88,10.1,8.91,14.3,12.1,6.21,-1.21,10.4,-3.62,-6.93,-0.917
"b","1","0","0",-0.0901,8.98,-0.5,1.84,6.02,7.75,13.1,10.7,-2.71,6.06,-1.32,14.9,-3.87,-7.1,-0.0901
"c","0","1","0",0.657,8.94,2.68,-0.295,6.19,12.7,11.5,11.3,9.32,5.96,-1.47,21.8,-4.09,-8.39,0.657
"b","0","0","0",-0.00785,8.85,-0.385,1.37,6.35,4.61,3.23,7.49,8.14,5.91,-1.63,23.1,-4.29,-7.12,-0.00785
"b","1","1","0",0.169,8.77,0.385,-4.91,6.49,8.91,13.3,12.2,0.868,5.92,-1.77,8.74,-4.45,-6.39,0.169
"b","0","1","0",0.252,8.7,0.762,-5.32,6.61,26.2,10.7,13.5,21.4,5.98,-1.88,13.9,-4.57,-6.19,0.252
"b","1","1","0",-0.855,8.66,2.37,2.26,6.69,6.1,11.8,6.39,4.67,6.11,-1.94,9.39,-4.65,-6.67,-0.855
"c","1","0","0",0.132,8.63,0.761,2.47,6.75,11.8,14,9.89,11.7,6.29,-1.98,5.13,-4.69,-8.05,0.132
"b","0","0","1",-0.0166,8.62,2.4,-1.87,6.76,5.13,7.68,3.55,33.7,6.51,-2,12.6,-4.71,-7.3,-0.0166
"c","0","1","0",-0.895,8.63,0.493,-1.84,6.76,6.53,3,9.05,10,6.77,-2.01,18.5,-4.7,-7.04,-0.895
"b","1","1","0",-0.907,8.66,1.24,-2.88,6.72,-0.0961,3.38,-2.07,-4.7,7.03,-2.02,10.3,-4.67,-6.91,-0.907
"b","1","0","1",0.452,8.7,1.75,0.565,6.67,8.46,12.5,4.09,-6.67,7.27,-2.04,7.78,-4.64,-6.36,0.452
"c","0","0","0",-0.105,8.75,1.97,0.287,6.6,1.42,4.58,8.86,-3.05,7.46,-2.07,12.6,-4.6,-7.49,-0.105
"b","0","0","0",0.374,8.8,0.64,-5.66,6.53,12,4.64,4.89,29.4,7.57,-2.11,9.27,-4.54,-6.86,0.374
"b","1","1","0",-0.761,8.86,1.15,-2.78,6.46,9.71,8.8,11.7,15,7.59,-2.18,15.2,-4.45,-4.78,-0.761
"c","0","0","0",0.611,8.91,0.949,0.429,6.39,13.8,12.6,15.6,3.84,7.51,-2.28,16.6,-4.29,-6.31,0.611
"b","0","0","1",-0.997,8.95,2.56,9.13,6.31,14.2,3.02,-2.39,3.4,7.35,-2.41,6.9,-4.04,-7.46,-0.997
"b","0","1","0",0.841,8.99,1.03,-7.86,6.22,6.29,13.9,8.8,-12.4,7.11,-2.58,20.9,-3.7,-8.47,0.841
"b","0","0","0",-0.00648,9.03,0.661,0.799,6.11,4.45,11,-0.13,12,6.84,-2.8,8.41,-3.27,-6.41,-0.00648
"b","1","1","1",0.193,9.05,0.269,-2.69,5.97,12,9.41,9.24,-2.77,6.57,-3.05,16.4,-2.76,-5.95,0.193
"b","0","1","0",-1.53,9.06,-0.35,-0.717,5.81,4.76,1.95,3.15,9.97,6.34,-3.34,15.6,-2.22,-8.19,-1.53
"b","0","0","0",-0.532,9.06,0.0298,-2.65,5.63,11.2,6.71,11.8,4.58,6.19,-3.62,19,-1.69,-7.72,-0.532
"b","0","0","0",-0.7,9.05,-0.268,2.4,5.45,1.46,11.6,11.6,5.34,6.13,-3.87,14.6,-1.21,-6.21,-0.7
"b","1","1","0",-0.739,9.03,-0.0771,-0.232,5.27,6.77,13.9,9.81,-0.299,6.17,-4.05,16.2,-0.851,-6.68,-0.739
"b","1","0","0",0.385,9,2.58,-0.647,5.12,-6.56,8.6,6.64,9,6.32,-4.12,16,-0.638,-6.14,0.385
"b","0","0","1",-0.871,8.97,0.776,-0.548,5.02,7.56,9.32,8.27,17.6,6.57,-4.05,5.65,-0.593,-6.22,-0.871
"b","1","1","0",0.157,8.92,-0.448,-2.1,4.97,14.2,9.75,10.4,-17.6,6.9,-3.82,5.56,-0.709,-7.65,0.157
"c","1","0","0",-1.16,8.88,-0.494,2.13,4.97,2.82,1.83,14.6,1.67,7.28,-3.43,15.5,-0.961,-7.05,-1.16
"c","0","1","0",-0.232,8.83,2.74,-3.04,5.04,8.33,4.7,2.71,0.399,7.7,-2.91,22.4,-1.32,-7.38,-0.232
"b","1","1","0",-1.62,8.79,0.246,-3.49,5.15,-4.55,2.11,9.49,2.88,8.13,-2.28,9.19,-1.74,-8.52,-1.62
"b","0","1","0",-0.616,8.75,0.155,-7.36,5.3,19.1,3.71,10.8,4.62,8.53,-1.61,18.2,-2.2,-6.43,-0.616
"c","1","0","0",0.127,8.72,1.04,3.94,5.48,9.47,11.8,1.88,0.73,8.87,-0.944,21.7,-2.67,-7.57,0.127
"b","0","1","1",-1.27,8.7,-0.259,-4.55,5.68,0.636,4.98,10.8,22.7,9.14,-0.35,13.1,-3.13,-6.53,-1.27
"b","0","0","1",1.22,8.7,1.23,-3.06,5.88,9.23,13.4,7.37,14.8,9.31,0.13,22.1,-3.56,-7.56,1.22
"b","1","1","1",-1.5,8.71,0.709,-0.334,6.08,8.46,1.86,-1.44,26.9,9.38,0.465,6.64,-3.92,-6.22,-1.5
"b","0","0","0",-0.0465,8.73,2.25,-4.16,6.27,7.61,6.4,9.01,-14.5,9.37,0.637,5.18,-4.17,-8.66,-0.0465
"c","0","0","0",-0.22,8.77,0.422,2.11,6.45,15.3,14,6.38,6.07,9.28,0.637,14.1,-4.28,-7.28,-0.22
"b","1","0","0",0.347,8.82,-0.363,-0.897,6.6,9.68,2.63,12.2,8.15,9.15,0.471,20.8,-4.26,-6.46,0.347
"c","1","1","1",2.95,8.88,1.8,4.42,6.72,1.08,8.17,2.47,14.7,8.99,0.151,13.2,-4.11,-7.01,2.95
"c","1","1","1",2.7,8.95,-0.235,-1.87,6.79,-5.79,13.1,4.75,4.62,8.83,-0.297,20.1,-3.85,-7.73,2.7
"c","0","0","1",2.89,9.01,2.22,1.74,6.8,15,13.8,8.85,9.81,8.68,-0.84,14.3,-3.53,-7.58,2.89
"b","1","0","0",0.0661,9.07,1.49,0.446,6.76,13.8,5.44,12.6,11.1,8.55,-1.44,13.2,-3.18,-5.76,0.0661
"b","1","1","0",-0.34,9.12,0.705,-0.975,6.66,8.47,2.52,1.54,9.52,8.42,-2.06,22.4,-2.82,-7.07,-0.34
"b","1","0","0",-0.251,9.16,0.946,1.24,6.52,21.7,3.16,5.41,-0.444,8.3,-2.64,5.74,-2.51,-6.88,-0.251
"c","0","0","1",3.34,9.19,1.7,-0.928,6.35,12.6,11.2,7.34,10.1,8.19,-3.16,17.2,-2.26,-5.62,3.34
"b","1","1","1",-0.244,9.22,2.17,-6.76,6.17,-1.3,1.29,10.8,3,8.08,-3.58,6.94,-2.11,-7.04,-0.244
"b","1","0","0",0.301,9.25,0.687,-3.01,5.99,0.428,12.3,0.977,6.95,7.97,-3.88,14,-2.06,-7.25,0.301
"b","1","0","0",0.55,9.26,0.771,-6.26,5.84,11.3,6.4,6.32,11.9,7.85,-4.04,19.1,-2.12,-7.7,0.55
"c","1","0","0",-0.0912,9.28,1.14,0.589,5.71,14.2,9.83,4.22,17.3,7.7,-4.07,10.5,-2.27,-6.59,-0.0912
"b","1","0","0",-0.824,9.28,1.23,0.762,5.61,9.18,6.38,14.8,17.8,7.52,-4,20.3,-2.5,-7.31,-0.824
"c","0","1","0",-0.25,9.28,0.257,2.83,5.52,3.58,12.9,1.29,17.2,7.31,-3.82,12.5,-2.77,-6.82,-0.25
"c","1","0","0",0.0179,9.27,1.66,3.7,5.46,1.99,10.5,3.6,19.4,7.08,-3.56,17,-3.05,-5.72,0.0179
"b","1","0","1",-0.725,9.25,1.07,5.14,5.42,3.44,3,9.04,0.836,6.84,-3.25,15.7,-3.28,-7,-0.725
"c","1","1","1",1.44,9.23,2.39,-0.937,5.4,19.3,2.63,10,19.7,6.63,-2.9,20.2,-3.42,-7.03,1.44
"b","0","1","1",-0.276,9.2,0.682,-5.79,5.41,2.67,13.2,9.68,12.2,6.47,-2.55,18.1,-3.44,-6.65,-0.276
"b","1","0","0",-0.3,9.17,0.163,2.79,5.45,8.23,10.8,4.04,13.1,6.37,-2.23,11.4,-3.29,-7.22,-0.3
"b","1","0","0",-0.258,9.14,0.265,-0.236,5.5,2.65,1.56,1.54,8.17,6.32,-1.99,21.8,-2.99,-6.15,-0.258
"b","0","1","0",-0.522,9.11,2.02,-6.73,5.57,5.95,10.2,1.96,-11.8,6.33,-1.83,12.5,-2.54,-7.33,-0.522
"b","1","0","1",-0.0468,9.08,-8.75e-05,-4.39,5.63,9.44,5.94,4.16,14.6,6.38,-1.76,10,-1.97,-6.38,-0.0468
"b","1","1","1",-0.977,9.06,0.304,-2.95,5.68,17.2,8.48,2.53,1.91,6.45,-1.76,11,-1.34,-7.28,-0.977
"c","0","0","0",-0.115,9.05,0.879,-2.05,5.72,13.8,8.03,11.7,6.9,6.52,-1.81,14.1,-0.688,-6.79,-0.115
"b","1","1","0",-0.965,9.05,0.128,1.54,5.73,3.95,4.44,15.4,20.8,6.58,-1.89,22.1,-0.0468,-7.21,-0.965
"c","0","0","0",0.0205,9.06,0.646,-0.825,5.74,15.5,3.22,1.91,17.1,6.63,-1.96,18.8,0.548,-7.49,0.0205
"b","1","1","0",0.154,9.08,2.56,-4.77,5.73,6.02,9.51,10.8,0.246,6.67,-2.01,19.6,1.07,-6.86,0.154
"b","0","1","1",-0.667,9.1,1.22,-2.83,5.73,17.5,2.15,11.9,13.9,6.67,-2.04,21.7,1.49,-6.45,-0.667
"c","1","0","1",1.53,9.12,0.934,-6.78,5.72,2.54,3.85,6.51,12.4,6.65,-2.04,13.9,1.79,-7.32,1.53
"c","1","0","0",0.531,9.15,0.997,-4.09,5.73,2.65,10.9,13.4,17.8,6.6,-2.01,22.6,1.94,-6.24,0.531
"c","0","1","1",1.7,9.17,0.101,4.02,5.76,25.4,11,-1.18,16.6,6.5,-1.95,19.6,1.92,-6.6,1.7
"c","1","0","0",-0.72,9.19,1.02,-0.762,5.82,8.16,1.29,1.91,-7.54,6.38,-1.88,12.7,1.72,-6.02,-0.72
"c","1","1","1",2.02,9.2,0.449,1.59,5.9,11.2,3.96,3.28,6.92,6.24,-1.79,16.4,1.32,-7.06,2.02
"b","1","0","0",-0.611,9.21,0.137,-0.0632,5.99,9.19,6.29,11.1,15.5,6.14,-1.71,9.83,0.751,-6.66,-0.611
"b","0","1","1",0.282,9.22,2.13,-1.95,6.08,23.7,8.64,7.22,26.6,6.1,-1.64,21.7,0.0413,-6.79,0.282
"c","1","1","0",-0.539,9.23,0.166,-1.07,6.15,0.775,11.9,6.37,14.6,6.17,-1.58,13.6,-0.769,-6.79,-0.539
"b","0","0","0",0.0207,9.24,0.528,-4.92,6.2,-2.79,9.07,11.6,4.98,6.36,-1.53,18.3,-1.63,-8.54,0.0207
"b","1","1","0",-0.884,9.25,2.38,-0.224,6.22,15.1,5.28,1.84,3.74,6.68,-1.48,10.4,-2.49,-6.8,-0.884
"b","1","0","0",-0.405,9.25,0.794,-6.51,6.21,17.7,8.06,9.62,-9.74,7.12,-1.41,13.8,-3.27,-6.75,-0.405
"b","0","1","1",-0.512,9.25,0.328,-3.61,6.17,-0.874,7.09,9.98,-8.23,7.62,-1.33,19,-3.93,-7.96,-0.512
"b","1","0","0",-1.36,9.23,0.326,1.18,6.12,18.9,8.22,3.71,14.8,8.15,-1.22,8.95,-4.41,-7.04,-1.36
"c","0","1","0",1.01,9.21,2.54,-7.65,6.04,2.28,9.64,4.53,2,8.64,-1.1,10.8,-4.69,-8.15,1.01
"b","1","0","1",-0.392,9.18,1.08,1.17,5.94,2.31,7.2,1.81,4.01,9.04,-0.977,6.48,-4.77,-7,-0.392
"b","1","0","0",-0.287,9.14,1.16,0.179,5.82,3.71,10.2,4.17,7.41,9.31,-0.876,17.7,-4.68,-7.87,-0.287
"b","1","0","0",1.2,9.1,1.28,-0.937,5.7,16,10.6,13.2,5.72,9.42,-1.99,23.3,-4.46,-6.37,1.2
"c","0","0","0",-0.212,9.05,1.86,-0.275,5.58,17.4,11.7,-3.23,0.809,9.36,-0.79,10.6,-4.14,-7.39,-0.212
"c","0","0","1",1.73,9,1.17,0.342,5.48,7.39,2.27,0.139,6.96,9.15,-0.81,8.8,-3.78,-6.69,1.73
"b","0","0","0",-0.4,8.94,2.48,2.13,5.39,6.68,2.47,8.09,5.05,8.84,-0.867,9.31,-3.41,-6.32,-0.4
"c","1","0","0",-0.0313,8.89,-0.0966,-6.22,5.32,2.79,5.75,10.3,9.65,8.46,-0.956,6.07,-3.05,-5.77,-0.0313
"b","0","0","0",-0.892,8.85,-0.454,5.32,5.27,8.22,13.8,-1.15,-9.44,8.06,-1.08,5.63,-2.72,-7.7,-0.892
"b","0","0","0",-0.616,8.81,0.685,-5.15,5.25,9.91,6.64,5.76,18.8,7.66,-1.23,16.7,-2.44,-6.18,-0.616
"c","1","1","0",-1.06,8.79,0.266,-0.247,5.26,9.97,9.51,14.2,4.24,7.29,-1.41,11.1,-2.22,-6.43,-1.06
"b","0","1","0",-1.01,8.79,0.00995,-6.05,5.3,17.1,5.65,7.17,24.9,6.98,-1.61,9.78,-2.11,-8.88,-1.01
"c","1","1","1",1.95,8.81,1.44,-4.01,5.37,3.74,7.42,12.8,25,6.74,-1.81,16.8,-2.12,-7.15,1.95
"b","1","1","0",-0.653,8.84,0.117,-1.52,5.45,7.19,4.16,12.5,17.7,6.56,-2.02,22.4,-2.26,-7.24,-0.653
"c","1","1","1",2.06,8.89,0.496,0.778,5.55,10.2,12.4,11.8,16.4,6.46,-2.21,21.1,-2.53,-7.92,2.06
"c","1","0","0",-0.738,8.94,0.597,-2.61,5.66,10.2,4.24,7.5,13.1,6.44,-2.37,19.2,-2.88,-8.44,-0.738
